status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,289000.0,5.0,4.0,0.2,"Carr 683 Calle # 3, Arecibo, PR, 00612",Carr 683 Calle # 3,Arecibo,Puerto Rico,612.0,2832.0,
for_sale,95000.0,3.0,2.0,0.08,"E4 Calle 8, Bayamon, PR, 00956",E4 Calle 8,Bayamon,Puerto Rico,956.0,1050.0,
for_sale,65000.0,6.0,4.0,0.1,"151 8 St, Toa Alta, PR, 00953",151 8 St,Toa Alta,Puerto Rico,953.0,2600.0,
for_sale,150000.0,7.0,4.0,0.49,"Pr # 6609, Arecibo, PR, 00612",Pr # 6609,Arecibo,Puerto Rico,612.0,800.0,
for_sale,285000.0,5.0,3.0,340.0,"110 Ave Principal, Catano, PR, 00962",110 Ave Principal,Catano,Puerto Rico,962.0,2300.0,
for_sale,235000.0,4.0,2.0,0.59,"20 LA Loma, Aguas Buenas, PR, 00703",20 LA Loma,Aguas Buenas,Puerto Rico,703.0,2000.0,
for_sale,161000.0,4.0,2.0,0.09,"15C Calle Cisne, Caguas, PR, 00727",15C Calle Cisne,Caguas,Puerto Rico,727.0,1100.0,
for_sale,25000.0,,,0.15,"1.2 823, Toa Alta, PR, 00953",1.2 823,Toa Alta,Puerto Rico,953.0,,
for_sale,370000.0,4.0,3.0,0.14,"H2 Calle Union # 1, Guaynabo, PR, 00966",H2 Calle Union # 1,Guaynabo,Puerto Rico,966.0,2132.0,
for_sale,189999.0,3.0,2.0,,"833 Cond Portales De Alheli Unit 1105, Guaynabo, PR, 00969",833 Cond Portales De Alheli Unit 1105,Guaynabo,Puerto Rico,969.0,1566.0,
for_sale,5000000.0,3.0,4.0,0.99,"15 The Legends, Dorado, PR, 00646",15 The Legends,Dorado,Puerto Rico,646.0,3500.0,
for_sale,185000.0,3.0,1.0,0.09,"5 Baldomar St, Guaynabo, PR, 00969",5 Baldomar St,Guaynabo,Puerto Rico,969.0,1000.0,
for_sale,149000.0,3.0,1.0,0.1,"X3 Calle 21, Bayamon, PR, 00956",X3 Calle 21,Bayamon,Puerto Rico,956.0,1000.0,
for_sale,188000.0,4.0,3.0,0.05,"TT-6 B Ext Borinquen Gdn, San Juan, PR, 00926",TT-6 B Ext Borinquen Gdn,San Juan,Puerto Rico,926.0,1312.0,
for_sale,150000.0,4.0,2.0,0.1,"317 Calle Loiza, San Juan, PR, 00926",317 Calle Loiza,San Juan,Puerto Rico,926.0,1321.0,
for_sale,650000.0,7.0,4.0,0.5,"G9 Calle E # 8, Guaynabo, PR, 00969",G9 Calle E # 8,Guaynabo,Puerto Rico,969.0,3673.0,
for_sale,3000000.0,6.0,7.0,0.26,"S5 Calle Palos Grandes, Guaynabo, PR, 00966",S5 Calle Palos Grandes,Guaynabo,Puerto Rico,966.0,7037.0,
for_sale,425000.0,5.0,6.0,0.11,"718 Calle Hernandez, San Juan, PR, 00907",718 Calle Hernandez,San Juan,Puerto Rico,907.0,3253.0,
for_sale,156000.0,2.0,1.0,0.1,"H-28 H28 Cereza St, Bayamon, PR, 00956",H-28 H28 Cereza St,Bayamon,Puerto Rico,956.0,730.0,
for_sale,450000.0,6.0,5.0,0.22,"Brisas Del Caribe, Guaynabo, PR, 00969",Brisas Del Caribe,Guaynabo,Puerto Rico,969.0,2830.0,
for_sale,575000.0,3.0,3.0,0.52,"21 Dorado Del Mar, Dorado, PR, 00646",21 Dorado Del Mar,Dorado,Puerto Rico,646.0,1500.0,
for_sale,122900.0,3.0,1.0,,"I Cond Sky Tower Iii Calle Hortencia Unit 4M, San Juan, PR, 00926",I Cond Sky Tower Iii Calle Hortencia Unit 4M,San Juan,Puerto Rico,926.0,889.0,
for_sale,175000.0,2.0,1.0,,"20 LA Arboleda Unit 2506, Guaynabo, PR, 00921",20 LA Arboleda Unit 2506,Guaynabo,Puerto Rico,921.0,1000.0,
for_sale,317000.0,2.0,1.0,,"904 Jose Mart St Unit C1, San Juan, PR, 00907",904 Jose Mart St Unit C1,San Juan,Puerto Rico,907.0,702.0,
for_sale,895000.0,4.0,3.0,0.12,"Q-6 Tiburn St, Dorado, PR, 00646",Q-6 Tiburn St,Dorado,Puerto Rico,646.0,2490.0,
for_sale,4250000.0,3.0,4.0,,"105 Paseo Concepcion De Gracia, Old San Juan, PR, 00901",105 Paseo Concepcion De Gracia,Old San Juan,Puerto Rico,901.0,3900.0,
for_sale,600000.0,2.0,1.0,,"609 Calle Miramar, San Juan, PR, 00907",609 Calle Miramar,San Juan,Puerto Rico,907.0,1147.0,
for_sale,450000.0,1.0,1.0,,"Av Ashford Unit 607, San Juan, PR, 00907",Av Ashford Unit 607,San Juan,Puerto Rico,907.0,812.0,
for_sale,1125000.0,2.0,2.0,,"C Costa Dorada Unit C2, Dorado, PR, 00646",C Costa Dorada Unit C2,Dorado,Puerto Rico,646.0,1172.0,
for_sale,165400.0,4.0,3.0,0.1,"C15 Calle 5, Coamo, PR, 00769",C15 Calle 5,Coamo,Puerto Rico,769.0,1490.0,
for_sale,166000.0,4.0,2.0,0.21,"Pr 150 A3 B St Bella Vis # Dev, Coamo, PR, 00769",Pr 150 A3 B St Bella Vis # Dev,Coamo,Puerto Rico,769.0,3832.0,
for_sale,115000.0,3.0,1.0,0.18,"Calle 1 Los Llanos Unit 116B, Coamo, PR, 00769",Calle 1 Los Llanos Unit 116B,Coamo,Puerto Rico,769.0,940.0,
for_sale,57000.0,3.0,1.0,0.08,"83 Santiago Iglesias Coamo Town, Coamo, PR, 00769",83 Santiago Iglesias Coamo Town,Coamo,Puerto Rico,769.0,1009.0,
for_sale,159900.0,10.0,4.0,,"Los Llanos Km 2 3 Sr 155 Int Pasto Wd, Coamo, PR, 00769",Los Llanos Km 2 3 Sr 155 Int Pasto Wd,Coamo,Puerto Rico,769.0,,
for_sale,225000.0,4.0,2.0,0.2,"G9 Serenidad, Coamo, PR, 00769",G9 Serenidad,Coamo,Puerto Rico,769.0,1700.0,
for_sale,189000.0,3.0,1.0,2.0,"4C Calle Girasoles, Coamo, PR, 00769",4C Calle Girasoles,Coamo,Puerto Rico,769.0,1213.0,
for_sale,189000.0,3.0,1.0,2.0,"4C Girasol St, Coamo, PR, 00769",4C Girasol St,Coamo,Puerto Rico,769.0,1093.0,
for_sale,250000.0,,,4.86,"Hm 18 1 Carretera 150 # Km, Coamo, PR, 00769",Hm 18 1 Carretera 150 # Km,Coamo,Puerto Rico,769.0,,
for_sale,55000.0,2.0,2.0,0.04,"Calle G 124 Calle Alfonso Pillot, Guayama, PR, 00784",Calle G 124 Calle Alfonso Pillot,Guayama,Puerto Rico,784.0,749.0,
for_sale,67000.0,2.0,1.0,0.15,"556G 556-G 16 St, Juana Diaz, PR, 00795",556G 556-G 16 St,Juana Diaz,Puerto Rico,795.0,748.0,
for_sale,63900.0,2.0,1.0,0.12,"Lote A Carretera 14 Ramal 730 Sector Cabrera, Cayey, PR, 00736",Lote A Carretera 14 Ramal 730 Sector Cabrera,Cayey,Puerto Rico,736.0,600.0,
for_sale,71600.0,3.0,2.0,0.08,"3467 St, Ponce, PR, 00731",3467 St,Ponce,Puerto Rico,731.0,1050.0,
for_sale,145000.0,4.0,2.0,0.1,"R5 Comunidad El Paraso Calle De Oro R-5 Ponce, Ponce, PR, 00731",R5 Comunidad El Paraso Calle De Oro R-5 Ponce,Ponce,Puerto Rico,731.0,1800.0,
for_sale,65000.0,6.0,2.0,0.05,"14 Navarro, Mayaguez, PR, 00680",14 Navarro,Mayaguez,Puerto Rico,680.0,,
for_sale,125000.0,4.0,2.0,0.12,"Parcela 75 Calle Cedro, Guayama, PR, 00784",Parcela 75 Calle Cedro,Guayama,Puerto Rico,784.0,1500.0,
for_sale,125000.0,4.0,2.0,0.17,"Km 3 0 Carr # 349, Cidra, PR, 00739",Km 3 0 Carr # 349,Cidra,Puerto Rico,739.0,1900.0,
for_sale,55000.0,2.0,2.0,1.22,"Lote B Camino El Bronco Carr 152 Int, Naranjito, PR, 00719",Lote B Camino El Bronco Carr 152 Int,Naranjito,Puerto Rico,719.0,1500.0,
for_sale,85000.0,5.0,2.0,0.09,"475 Calle Amatista, Arroyo, PR, 00714",475 Calle Amatista,Arroyo,Puerto Rico,714.0,1500.0,
for_sale,50000.0,3.0,1.0,0.2,"49.1 140, Ciales, PR, 00639",49.1 140,Ciales,Puerto Rico,639.0,2040.0,
for_sale,105000.0,4.0,2.0,0.58,"Km 6 8 Carr # 173, Cidra, PR, 00739",Km 6 8 Carr # 173,Cidra,Puerto Rico,739.0,1294.0,
for_sale,100000.0,2.0,1.0,0.09,"230 Rio De Vida, Ponce, PR, 00730",230 Rio De Vida,Ponce,Puerto Rico,730.0,1092.0,
for_sale,210000.0,3.0,2.0,0.25,"3 159, Morovis, PR, 00687",3 159,Morovis,Puerto Rico,687.0,2500.0,
for_sale,150000.0,3.0,2.0,0.08,"91 Del Rio, Juana Diaz, PR, 00795",91 Del Rio,Juana Diaz,Puerto Rico,795.0,1045.0,
for_sale,220000.0,6.0,6.0,1.07,"Km 6 5 Pr # 780, Naranjito, PR, 00719",Km 6 5 Pr # 780,Naranjito,Puerto Rico,719.0,1830.0,
for_sale,105000.0,4.0,2.0,0.11,"Calle 1 Urb Vistamar Bloque Unit 35C, Guayama, PR, 00784",Calle 1 Urb Vistamar Bloque Unit 35C,Guayama,Puerto Rico,784.0,1564.0,
for_sale,75000.0,4.0,2.0,0.09,"Calle 1 Bo Jobos Unit Lote Lot 8, Guayama, PR, 00784",Calle 1 Bo Jobos Unit Lote Lot 8,Guayama,Puerto Rico,784.0,852.0,
for_sale,249900.0,,,10.76,"Urb Almirante Norte, Vega Baja, PR, 00693",Urb Almirante Norte,Vega Baja,Puerto Rico,693.0,2886.0,
for_sale,649000.0,5.0,5.0,0.74,"F118 Madrid St El Monte Iv Ext # Dev, Ponce, PR, 00731",F118 Madrid St El Monte Iv Ext # Dev,Ponce,Puerto Rico,731.0,2677.0,
for_sale,70000.0,2.0,1.0,0.23,"Solar 4 Rivera Palomas St Unit Bo, Naranjito, PR, 00719",Solar 4 Rivera Palomas St Unit Bo,Naranjito,Puerto Rico,719.0,620.0,
for_sale,125000.0,3.0,1.0,0.13,"7 Las Flores, Corozal, PR, 00783",7 Las Flores,Corozal,Puerto Rico,783.0,1103.0,
for_sale,225000.0,3.0,2.0,3.6,"Carr 173 Las Flores De Maria, Cidra, PR, 00639",Carr 173 Las Flores De Maria,Cidra,Puerto Rico,639.0,2364.0,
for_sale,105000.0,3.0,2.0,0.08,"DD18 Calle 28, Ponce, PR, 00728",DD18 Calle 28,Ponce,Puerto Rico,728.0,1500.0,
for_sale,240000.0,3.0,2.0,0.14,"1 9912 Km 9 0 Int Machuca Bo Cayaguas, San Lorenzo, PR, 00754",1 9912 Km 9 0 Int Machuca Bo Cayaguas,San Lorenzo,Puerto Rico,754.0,2330.0,
for_sale,115000.0,3.0,2.0,,"17 Estancias Del Madrigal Apt 326, Ponce, PR, 00716",17 Estancias Del Madrigal Apt 326,Ponce,Puerto Rico,716.0,1148.0,
for_sale,189000.0,6.0,3.0,1.75,"Km 536 Carretera # 149, Villalba, PR, 00766",Km 536 Carretera # 149,Villalba,Puerto Rico,766.0,1943.0,
for_sale,79000.0,3.0,2.0,0.1,"14 Calle, Patillas, PR, 00723",14 Calle,Patillas,Puerto Rico,723.0,921.0,
for_sale,70000.0,3.0,1.0,0.11,"Km 19 6 Carr # 156, Barranquitas, PR, 00794",Km 19 6 Carr # 156,Barranquitas,Puerto Rico,794.0,879.0,
for_sale,425000.0,4.0,3.0,0.3,"31 Calle A, Ponce, PR, 00730",31 Calle A,Ponce,Puerto Rico,730.0,3000.0,
for_sale,600000.0,3.0,2.0,28.99,"Pr, Patillas, PR, 00723",Pr,Patillas,Puerto Rico,723.0,2396.0,
for_sale,225000.0,5.0,4.0,0.12,"Vannina, Ponce, PR, 00717",Vannina,Ponce,Puerto Rico,717.0,1600.0,
for_sale,220000.0,1.0,1.0,0.1,"18 Paseo De La Pesca, Ponce, PR, 00730",18 Paseo De La Pesca,Ponce,Puerto Rico,730.0,850.0,
for_sale,475000.0,4.0,2.0,0.31,"K-6 Linda Sara, Cayey, PR, 00737",K-6 Linda Sara,Cayey,Puerto Rico,737.0,3300.0,
for_sale,390000.0,6.0,3.0,2.54,"Km 52 7 Comunidad Monticello, Cidra, PR, 00739",Km 52 7 Comunidad Monticello,Cidra,Puerto Rico,739.0,3442.0,
for_sale,495000.0,4.0,2.0,3.08,"Sector Usera Carr 153 Km # 91, Santa Isabel, PR, 00757",Sector Usera Carr 153 Km # 91,Santa Isabel,Puerto Rico,757.0,2886.0,
for_sale,1200000.0,4.0,4.0,1.11,"Carr 155 Km # 343, Orocovis, PR, 00720",Carr 155 Km # 343,Orocovis,Puerto Rico,720.0,7336.0,
for_sale,350000.0,7.0,6.0,0.97,"Km 4 4 Pr # 734, Cidra, PR, 00739",Km 4 4 Pr # 734,Cidra,Puerto Rico,739.0,2049.0,
for_sale,365000.0,5.0,3.0,1.46,"Km 4 5 Pr # 618, Morovis, PR, 00687",Km 4 5 Pr # 618,Morovis,Puerto Rico,687.0,2366.0,
for_sale,555000.0,5.0,3.0,0.16,"17 18 Paseo De La Pesca, Ponce, PR, 00730",17 18 Paseo De La Pesca,Ponce,Puerto Rico,730.0,3100.0,
for_sale,3900000.0,6.0,6.0,0.94,"13 El Penon Ward, Penuelas, PR, 00624",13 El Penon Ward,Penuelas,Puerto Rico,624.0,9297.0,
for_sale,160000.0,,,4.92,"1 4 9 Acres Bo Unibon, Morovis, PR, 00687",1 4 9 Acres Bo Unibon,Morovis,Puerto Rico,687.0,,
for_sale,47000.0,3.0,1.0,0.07,"980 198, Las Piedras, PR, 00771",980 198,Las Piedras,Puerto Rico,771.0,836.0,
for_sale,71000.0,3.0,1.0,0.22,"Carr 917 Montellano, Las Piedras, PR, 00771",Carr 917 Montellano,Las Piedras,Puerto Rico,771.0,1083.0,
for_sale,122000.0,3.0,2.0,0.09,"117 Calle 1, Las Piedras, PR, 00771",117 Calle 1,Las Piedras,Puerto Rico,771.0,1170.0,
for_sale,120000.0,3.0,2.0,0.25,"Carr 921 Amapola, Las Piedras, PR, 00771",Carr 921 Amapola,Las Piedras,Puerto Rico,771.0,2100.0,
for_sale,112000.0,3.0,2.0,,"1 Calle Principal Unit B01, Las Piedras, PR, 00771",1 Calle Principal Unit B01,Las Piedras,Puerto Rico,771.0,5159.0,
for_sale,205000.0,10.0,10.0,0.48,"Km 4 3 Carr # 921, Las Piedras, PR, 00771",Km 4 3 Carr # 921,Las Piedras,Puerto Rico,771.0,4233.0,
for_sale,290000.0,4.0,3.0,0.77,"Km 2 6 Amapola 2 6 St Unit Km, Las Piedras, PR, 00771",Km 2 6 Amapola 2 6 St Unit Km,Las Piedras,Puerto Rico,771.0,3500.0,
for_sale,160000.0,3.0,3.0,0.14,"Km 18 0 Carr # 185, Las Piedras, PR, 00771",Km 18 0 Carr # 185,Las Piedras,Puerto Rico,771.0,2700.0,
for_sale,137200.0,3.0,2.0,0.42,"25 Calle Pomarosa, Las Piedras, PR, 00771",25 Calle Pomarosa,Las Piedras,Puerto Rico,771.0,1480.0,
for_sale,105000.0,3.0,2.0,0.07,"I 6 Calle 10 Urb Valle Piedra, Las Piedras, PR, 00771",I 6 Calle 10 Urb Valle Piedra,Las Piedras,Puerto Rico,771.0,900.0,
for_sale,290000.0,4.0,3.0,0.78,"Km 2 8 Calle Amapola, Las Piedras, PR, 00771",Km 2 8 Calle Amapola,Las Piedras,Puerto Rico,771.0,3500.0,
for_sale,145000.0,3.0,1.0,0.08,"P-10 8 St, Las Piedras, PR, 00771",P-10 8 St,Las Piedras,Puerto Rico,771.0,910.0,
for_sale,280000.0,3.0,3.0,1.17,"PR-921 Km 3 5 Lot 1, Las Piedras, PR, 00771",PR-921 Km 3 5 Lot 1,Las Piedras,Puerto Rico,771.0,3000.0,
for_sale,159000.0,3.0,2.0,0.09,"J15 Almendro, Las Piedras, PR, 00771",J15 Almendro,Las Piedras,Puerto Rico,771.0,1170.0,
for_sale,10920000.0,,,910.0,"Sr 936, Las Piedras, PR, 00771",Sr 936,Las Piedras,Puerto Rico,771.0,,
for_sale,153000.0,4.0,3.0,0.08,"54 Bernardo Sanchez Solar # 54, Las Piedras, PR, 00771",54 Bernardo Sanchez Solar # 54,Las Piedras,Puerto Rico,771.0,1770.0,
for_sale,625000.0,5.0,4.0,0.9,"1.2 Carr # 917, Las Piedras, PR, 00771",1.2 Carr # 917,Las Piedras,Puerto Rico,771.0,4413.0,
for_sale,75000.0,4.0,1.0,0.09,"MC-360 3, Loiza, PR, 00772",MC-360 3,Loiza,Puerto Rico,772.0,1320.0,
for_sale,62000.0,2.0,1.0,0.11,"71 A # 9, Loiza, PR, 00772",71 A # 9,Loiza,Puerto Rico,772.0,924.0,
for_sale,55000.0,3.0,2.0,0.28,"2 Calle, Loiza, PR, 00772",2 Calle,Loiza,Puerto Rico,772.0,1245.0,
for_sale,90000.0,3.0,1.0,0.07,"263 Jerusalen/Nazaret St Unit 263, Loiza, PR, 00772",263 Jerusalen/Nazaret St Unit 263,Loiza,Puerto Rico,772.0,904.0,
for_sale,90000.0,4.0,4.0,0.07,"Calle 2 Urb Villas De Loiza Unit C8, Loiza, PR, 00772",Calle 2 Urb Villas De Loiza Unit C8,Loiza,Puerto Rico,772.0,1561.0,
for_sale,95000.0,3.0,2.0,0.02,"Calle San Patricio San Patricio Loiza Pueblo Unit 29, Loiza, PR, 00772",Calle San Patricio San Patricio Loiza Pueblo Unit 29,Loiza,Puerto Rico,772.0,848.0,
for_sale,200000.0,3.0,2.0,,"Km7 Carr 187 Km 7 0 Unit I400, Loiza, PR, 00772",Km7 Carr 187 Km 7 0 Unit I400,Loiza,Puerto Rico,772.0,1405.0,
for_sale,225000.0,3.0,2.0,,"Km 6 Aquatika Pr-187 Unit 2401, Loiza, PR, 00772",Km 6 Aquatika Pr-187 Unit 2401,Loiza,Puerto Rico,772.0,1168.0,
for_sale,160000.0,3.0,2.0,,"Km 7 Carr 187 Unit F302, Loiza, PR, 00772",Km 7 Carr 187 Unit F302,Loiza,Puerto Rico,772.0,1208.0,
for_sale,225000.0,3.0,2.0,0.03,"D 401 Sector El Martillo, Loiza, PR, 00772",D 401 Sector El Martillo,Loiza,Puerto Rico,772.0,1416.0,
for_sale,161000.0,3.0,3.0,,"103 Ocean 1 Pt Unit 103, Loiza, PR, 00772",103 Ocean 1 Pt Unit 103,Loiza,Puerto Rico,772.0,1249.0,
for_sale,160000.0,2.0,2.0,,"PR-187 Mediana Alta Unit E101, Loiza, PR, 00772",PR-187 Mediana Alta Unit E101,Loiza,Puerto Rico,772.0,1100.0,
for_sale,2000000.0,,,196.0,"State Road Pr-187 Km 15 6 Barrrio Torrecilla Rd, Loiza, PR, 00772",State Road Pr-187 Km 15 6 Barrrio Torrecilla Rd,Loiza,Puerto Rico,772.0,,
for_sale,88000.0,3.0,3.0,0.11,"501-674611 Brisas Del Mar Calle 9 Unit L18, Luquillo, PR, 00773",501-674611 Brisas Del Mar Calle 9 Unit L18,Luquillo,Puerto Rico,773.0,1572.0,
for_sale,239000.0,3.0,3.0,5.38,"3 Luquillo Beach Blvd # 3, Luquillo, PR, 00773",3 Luquillo Beach Blvd # 3,Luquillo,Puerto Rico,773.0,2400.0,
for_sale,41600.0,2.0,1.0,,"Sector Mameyes Bo De Platano Unit 7719, Luquillo, PR, 00773",Sector Mameyes Bo De Platano Unit 7719,Luquillo,Puerto Rico,773.0,585.0,
for_sale,41600.0,2.0,1.0,0.49,"7719 Bo Mata De Platano Sector Mameyes, Luquillo, PR, 00773",7719 Bo Mata De Platano Sector Mameyes,Luquillo,Puerto Rico,773.0,585.0,
for_sale,102000.0,3.0,2.0,0.13,"K1 Calle 8, Luquillo, PR, 00773",K1 Calle 8,Luquillo,Puerto Rico,773.0,1085.0,
for_sale,1950000.0,4.0,2.0,0.12,"A-9 Costa Azul, Luquillo, PR, 00773",A-9 Costa Azul,Luquillo,Puerto Rico,773.0,1800.0,
for_sale,245000.0,4.0,2.0,0.11,"12 Calle Arraucana Unit 40, Luquillo, PR, 00773",12 Calle Arraucana Unit 40,Luquillo,Puerto Rico,773.0,2306.0,
for_sale,170000.0,1.0,1.0,,"Playa Azul Unit 806, Luquillo, PR, 00773",Playa Azul Unit 806,Luquillo,Puerto Rico,773.0,538.0,
for_sale,225000.0,2.0,2.0,0.02,"Calle 1 Fortuna Unit 203, Luquillo, PR, 00773",Calle 1 Fortuna Unit 203,Luquillo,Puerto Rico,773.0,948.0,
for_sale,225000.0,3.0,2.0,0.05,"130 Plaza Tortola St, Luquillo, PR, 00773",130 Plaza Tortola St,Luquillo,Puerto Rico,773.0,1207.0,
for_sale,147000.0,2.0,2.0,,"43 Calle Fernandez Garcia Unit 4, Luquillo, PR, 00773",43 Calle Fernandez Garcia Unit 4,Luquillo,Puerto Rico,773.0,1035.0,
for_sale,127000.0,1.0,1.0,,"43 Calle Fernandez Garcia Unit 36, Luquillo, PR, 00773",43 Calle Fernandez Garcia Unit 36,Luquillo,Puerto Rico,773.0,800.0,
for_sale,525000.0,5.0,2.0,0.1,"A11 Calle Costa Azul, Luquillo, PR, 00773",A11 Calle Costa Azul,Luquillo,Puerto Rico,773.0,2800.0,
for_sale,50000.0,,,0.25,"Pr 991 Km # 21, Luquillo, PR, 00773",Pr 991 Km # 21,Luquillo,Puerto Rico,773.0,,
for_sale,45000.0,,,0.26,"Km 2 1 Pr # 991, Luquillo, PR, 00773",Km 2 1 Pr # 991,Luquillo,Puerto Rico,773.0,,
for_sale,171000.0,1.0,1.0,,"2 C A Unit A, Luquillo, PR, 00773",2 C A Unit A,Luquillo,Puerto Rico,773.0,600.0,
for_sale,65000.0,,,0.25,"Lote #19 Km Lot 21, Luquillo, PR, 00773",Lote #19 Km Lot 21,Luquillo,Puerto Rico,773.0,,
for_sale,70000.0,,,0.25,"K M 2 1 P # R991, Luquillo, PR, 00773",K M 2 1 P # R991,Luquillo,Puerto Rico,773.0,,
for_sale,60000.0,,,0.25,"20 Mansiones De Terralinda, Luquillo, PR, 00773",20 Mansiones De Terralinda,Luquillo,Puerto Rico,773.0,,
for_sale,699000.0,,,1.0,"Hacienda Carabali Lot 23, Luquillo, PR, 00773",Hacienda Carabali Lot 23,Luquillo,Puerto Rico,773.0,,
for_sale,519000.0,7.0,6.0,0.11,"C19 250, Culebra, PR, 00775",C19 250,Culebra,Puerto Rico,775.0,2116.0,
for_sale,600000.0,6.0,5.0,0.16,"137 Calle Jesus M Ortiz, Culebra, PR, 00775",137 Calle Jesus M Ortiz,Culebra,Puerto Rico,775.0,1770.0,
for_sale,8250000.0,5.0,6.0,33.29,"PR-250 Int, Culebra, PR, 00775",PR-250 Int,Culebra,Puerto Rico,775.0,1450112.0,
for_sale,8000000.0,7.0,7.0,5.27,"37 Barrio Frailes, Culebra, PR, 00775",37 Barrio Frailes,Culebra,Puerto Rico,775.0,4000.0,
for_sale,3800000.0,5.0,7.0,1.0,"Bo Flamenco Culebra Puerto Rico 3 800 000 La Quintas Solar 15 Unit Sec, Culebra, PR, 00775",Bo Flamenco Culebra Puerto Rico 3 800 000 La Quintas Solar 15 Unit Sec,Culebra,Puerto Rico,775.0,,
for_sale,93600.0,1.0,2.0,,"201-B Cond Bahia Marina 1 Unit 201B, Culebra, PR, 00775",201-B Cond Bahia Marina 1 Unit 201B,Culebra,Puerto Rico,775.0,546.0,
for_sale,1500000.0,,,4.89,"40 Fraile Ward Lot 40, Culebra, PR, 00775",40 Fraile Ward Lot 40,Culebra,Puerto Rico,775.0,,
for_sale,1500000.0,,,4.89,"40 N View Bo Fraile Ests Lot 40, Culebra, PR, 00775",40 N View Bo Fraile Ests Lot 40,Culebra,Puerto Rico,775.0,,
for_sale,69900.0,3.0,2.0,0.02,"16 Calle Alejandro Silva, Juncos, PR, 00777",16 Calle Alejandro Silva,Juncos,Puerto Rico,777.0,720.0,
for_sale,132000.0,3.0,2.0,0.07,"F-90 Calle # 6, Juncos, PR, 00777",F-90 Calle # 6,Juncos,Puerto Rico,777.0,930.0,
for_sale,66000.0,3.0,1.0,0.39,"197 Bo Valenciano, Juncos, PR, 00777",197 Bo Valenciano,Juncos,Puerto Rico,777.0,1308.0,
for_sale,40000.0,3.0,1.0,0.09,"Calle 3 Com Valenciano Unit 19, Juncos, PR, 00777",Calle 3 Com Valenciano Unit 19,Juncos,Puerto Rico,777.0,945.0,
for_sale,77000.0,6.0,3.0,1.4,"935 Km 2 5 Ceiba Norte, Juncos, PR, 00777",935 Km 2 5 Ceiba Norte,Juncos,Puerto Rico,777.0,2392.0,
for_sale,97000.0,3.0,2.0,0.21,"K28 Calle B, Juncos, PR, 00777",K28 Calle B,Juncos,Puerto Rico,777.0,802.0,
for_sale,185000.0,3.0,2.0,0.1,"U-489 San Ignacio, Juncos, PR, 00777",U-489 San Ignacio,Juncos,Puerto Rico,777.0,1000.0,
for_sale,120000.0,3.0,2.0,0.09,"79B Calle Zorzal, Juncos, PR, 00777",79B Calle Zorzal,Juncos,Puerto Rico,777.0,1160.0,
for_sale,150000.0,4.0,4.0,0.08,"Bo Ceiba Norte Borinquen Unit 303, Juncos, PR, 00777",Bo Ceiba Norte Borinquen Unit 303,Juncos,Puerto Rico,777.0,,
for_sale,189000.0,2.0,3.0,,"Bo Ceiba Norte, Juncos, PR, 00777",Bo Ceiba Norte,Juncos,Puerto Rico,777.0,1200.0,
for_sale,113000.0,3.0,2.0,0.07,"40 Calle Mandarina # 1, Juncos, PR, 00777",40 Calle Mandarina # 1,Juncos,Puerto Rico,777.0,895.0,
for_sale,79000.0,3.0,1.0,0.07,"J-12 Solar # J12, Juncos, PR, 00777",J-12 Solar # J12,Juncos,Puerto Rico,777.0,800.0,
for_sale,250000.0,3.0,3.0,0.74,"Km 16 4 Carr # 919, Juncos, PR, 00777",Km 16 4 Carr # 919,Juncos,Puerto Rico,777.0,2200.0,
for_sale,132000.0,3.0,2.0,0.12,"27 Parcela Parcel 27, Juncos, PR, 00777",27 Parcela Parcel 27,Juncos,Puerto Rico,777.0,1000.0,
for_sale,93500.0,6.0,5.0,0.14,"183 Km # 157, Juncos, PR, 00777",183 Km # 157,Juncos,Puerto Rico,777.0,2790.0,
for_sale,72000.0,3.0,1.0,0.02,"501-806172 Reparto Valencia, Juncos, PR, 00777",501-806172 Reparto Valencia,Juncos,Puerto Rico,777.0,4843.0,
for_sale,207000.0,4.0,3.0,0.2,"120 Camino Del Parque St, Juncos, PR, 00777",120 Camino Del Parque St,Juncos,Puerto Rico,777.0,2399.0,
for_sale,420000.0,6.0,5.0,0.73,"Quintas De Valle Verde Sr 31 Km # 251, Juncos, PR, 00777",Quintas De Valle Verde Sr 31 Km # 251,Juncos,Puerto Rico,777.0,4429.0,
for_sale,30000.0,,,0.15,"3 Sector Juan Prez, Juncos, PR, 00777",3 Sector Juan Prez,Juncos,Puerto Rico,777.0,,
for_sale,120000.0,,,7.79,"Carr 183 Carr 183 Ramal 928 Km # 6, Juncos, PR, 00777",Carr 183 Carr 183 Ramal 928 Km # 6,Juncos,Puerto Rico,777.0,,
for_sale,76000.0,3.0,2.0,0.97,"16 19st 16 19st Campament, Gurabo, PR, 00778",16 19st 16 19st Campament,Gurabo,Puerto Rico,778.0,906.0,
for_sale,110000.0,3.0,2.0,0.0,"522 Navarro, Gurabo, PR, 00778",522 Navarro,Gurabo,Puerto Rico,778.0,1409.0,
for_sale,69000.0,2.0,1.0,0.05,"104 Juan Ramon Quiones, Gurabo, PR, 00778",104 Juan Ramon Quiones,Gurabo,Puerto Rico,778.0,1083.0,
